=====
Grabar Slava
=====
3430302/80005
Variant: 5
=====
Welcome to the  club, buddy!

This is MY function that I need to interpolate:
F(x) = x*sin(x)

=====
The range of values: [0; PI]

N is: 10
X		Y		Interpolant	Errory		Error for 2	Error for 3	Error for 4	Error for 5
0.490874	2.313963e-001	2.313980e-001	1.666287e-006	1.963949e-003	3.346333e-005	1.666287e-006	1.783172e-008
0.510509	2.494455e-001	2.494494e-001	3.948051e-006	3.337126e-003	5.174908e-005	3.948051e-006	3.367531e-008
0.530144	2.680711e-001	2.680768e-001	5.708521e-006	4.133763e-003	4.062666e-005	5.708521e-006	6.144894e-008
0.549779	2.872586e-001	2.872649e-001	6.302665e-006	4.368581e-003	1.462629e-005	6.302665e-006	1.113591e-007
0.569414	3.069927e-001	3.069983e-001	5.517587e-006	4.056735e-003	6.745957e-005	5.517587e-006	1.331072e-007
0.589049	3.272579e-001	3.272615e-001	3.661929e-006	3.213901e-003	7.184451e-005	3.661929e-006	1.362168e-007
0.608684	3.480379e-001	3.480394e-001	1.431763e-006	1.856143e-003	4.384455e-005	1.431763e-006	8.684515e-008
0.628319	3.693164e-001	3.693164e-001	5.551115e-017	0.000000e+000	0.000000e+000	5.551115e-017	0.000000e+000
0.647953	3.910762e-001	3.910766e-001	4.332707e-007	1.495693e-003	4.267203e-005	4.332707e-007	6.045960e-008
0.667588	4.133000e-001	4.133018e-001	1.823369e-006	2.527393e-003	6.679677e-005	1.823369e-006	1.010329e-007
0.687223	4.359699e-001	4.359731e-001	3.155808e-006	3.112953e-003	5.452265e-005	3.155808e-006	7.936825e-008
0.706858	4.590678e-001	4.590716e-001	3.803534e-006	3.270611e-003	1.238937e-005	3.803534e-006	6.330274e-009
0.726493	4.825749e-001	4.825784e-001	3.467315e-006	3.018934e-003	7.724422e-005	3.467315e-006	6.144914e-008
0.746128	5.064724e-001	5.064747e-001	2.324760e-006	2.376966e-003	8.382366e-005	2.324760e-006	8.524100e-008
0.765763	5.307408e-001	5.307417e-001	8.813018e-007	1.364078e-003	5.149921e-005	8.813018e-007	6.307693e-008
0.785398	5.553604e-001	5.553604e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
0.805033	5.803110e-001	5.803115e-001	5.147169e-007	9.393990e-004	5.052759e-005	5.147169e-007	1.967007e-008
0.824668	6.055723e-001	6.055740e-001	1.652403e-006	1.568079e-003	7.975839e-005	1.652403e-006	7.075548e-008
0.844303	6.311235e-001	6.311263e-001	2.730020e-006	1.906902e-003	6.683077e-005	2.730020e-006	2.959253e-008
0.863938	6.569436e-001	6.569468e-001	3.183738e-006	1.976848e-003	9.236117e-006	3.183738e-006	8.735932e-009
0.883573	6.830111e-001	6.830140e-001	2.926564e-006	1.799375e-003	8.383556e-005	2.926564e-006	9.224487e-008
0.903208	7.093045e-001	7.093064e-001	1.990715e-006	1.396060e-003	9.248008e-005	1.990715e-006	1.008011e-007
0.922843	7.358016e-001	7.358025e-001	8.256408e-007	7.888973e-004	5.716378e-005	8.256408e-007	9.052814e-008
0.942478	7.624806e-001	7.624806e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
0.962113	7.893187e-001	7.893189e-001	1.837260e-007	3.159121e-004	5.648072e-005	1.837260e-007	5.173610e-008
0.981748	8.162934e-001	8.162943e-001	9.021304e-007	4.952699e-004	8.962861e-005	9.021304e-007	6.318268e-008
1.001383	8.433817e-001	8.433833e-001	1.602986e-006	5.609617e-004	7.655548e-005	1.602986e-006	3.118278e-008
1.021018	8.705606e-001	8.705626e-001	1.912879e-006	5.360544e-004	5.805662e-006	1.912879e-006	1.052459e-008
1.040653	8.978068e-001	8.978086e-001	1.816024e-006	4.439726e-004	8.727346e-005	1.816024e-006	6.955292e-008
1.060288	9.250966e-001	9.250979e-001	1.296636e-006	3.081411e-004	9.766655e-005	1.296636e-006	9.921736e-008
1.079922	9.524066e-001	9.524072e-001	5.773472e-007	1.522228e-004	6.064798e-005	5.773472e-007	7.794661e-008
1.099557	9.797128e-001	9.797128e-001	6.661338e-016	5.551115e-016	5.551115e-016	6.661338e-016	5.551115e-016
1.119192	1.006991e+000	1.006991e+000	2.050778e-008	3.510416e-004	6.025671e-005	2.050778e-008	2.637235e-008
1.138827	1.034218e+000	1.034218e+000	1.500594e-007	6.504655e-004	9.622070e-005	1.500594e-007	1.365574e-007
1.158462	1.061369e+000	1.061370e+000	5.170155e-007	8.738339e-004	8.345405e-005	5.170155e-007	5.392831e-008
1.178097	1.088420e+000	1.088421e+000	7.280471e-007	9.970665e-004	2.123508e-006	7.280471e-007	1.608634e-008
1.197732	1.115346e+000	1.115347e+000	7.884681e-007	9.957254e-004	8.737602e-005	7.884681e-007	1.061805e-007
1.217367	1.142123e+000	1.142124e+000	5.843834e-007	8.454919e-004	9.904833e-005	5.843834e-007	6.448293e-008
1.237002	1.168727e+000	1.168727e+000	3.595257e-007	5.216897e-004	6.181676e-005	3.595257e-007	8.554346e-008
1.256637	1.195133e+000	1.195133e+000	1.998401e-015	1.776357e-015	1.776357e-015	1.998401e-015	1.776357e-015
1.276272	1.221316e+000	1.221316e+000	3.779484e-007	1.036033e-003	6.184483e-005	3.779484e-007	1.293751e-007
1.295907	1.247252e+000	1.247252e+000	5.719765e-007	1.824945e-003	9.904141e-005	5.719765e-007	1.268842e-007
1.315542	1.272917e+000	1.272917e+000	6.264382e-007	2.342299e-003	8.715184e-005	6.264382e-007	6.153237e-008
1.335177	1.298286e+000	1.298285e+000	5.856870e-007	2.563655e-003	1.738201e-006	5.856870e-007	8.608917e-009
1.354812	1.323334e+000	1.323334e+000	3.748674e-007	2.464458e-003	8.398957e-005	3.748674e-007	7.455854e-008
1.374447	1.348037e+000	1.348037e+000	3.833306e-008	2.020270e-003	9.670233e-005	3.833306e-008	1.655847e-007
1.394082	1.372371e+000	1.372371e+000	1.411437e-007	1.206890e-003	6.059958e-005	1.411437e-007	1.132171e-007
1.413717	1.396312e+000	1.396312e+000	2.886580e-015	2.442491e-015	2.664535e-015	2.886580e-015	2.442491e-015
1.433352	1.419834e+000	1.419834e+000	5.918127e-007	1.712129e-003	6.089691e-005	5.918127e-007	9.614414e-008
1.452987	1.442915e+000	1.442914e+000	1.272656e-006	2.982467e-003	9.801088e-005	1.272656e-006	1.019145e-007
1.472622	1.465531e+000	1.465529e+000	1.766588e-006	3.787175e-003	8.750006e-005	1.766588e-006	6.784117e-008
1.492257	1.487656e+000	1.487655e+000	1.797665e-006	4.102409e-003	5.522577e-006	1.797665e-006	7.013310e-008
1.511891	1.509269e+000	1.509268e+000	1.447571e-006	3.904685e-003	7.730169e-005	1.447571e-006	1.379968e-007
1.531526	1.530346e+000	1.530345e+000	7.979922e-007	3.170520e-003	9.035287e-005	7.979922e-007	1.359834e-007
1.551161	1.550862e+000	1.550862e+000	4.982159e-008	1.876548e-003	5.699598e-005	4.982159e-008	1.740476e-007
1.570796	1.570796e+000	1.570796e+000	3.330669e-015	2.664535e-015	3.330669e-015	3.330669e-015	3.330669e-015
1.590431	1.590125e+000	1.590124e+000	7.763645e-007	2.352536e-003	5.750847e-005	7.763645e-007	4.681876e-008
1.610066	1.608825e+000	1.608823e+000	1.976105e-006	4.076958e-003	9.311808e-005	1.976105e-006	1.084216e-007
1.629701	1.626875e+000	1.626872e+000	2.884938e-006	5.150855e-003	8.441749e-005	2.884938e-006	9.291939e-008
1.649336	1.644252e+000	1.644249e+000	3.146204e-006	5.552173e-003	9.352984e-006	3.146204e-006	3.214844e-008
1.668971	1.660935e+000	1.660932e+000	2.641666e-006	5.259097e-003	6.725318e-005	2.641666e-006	4.224178e-008
1.688606	1.676901e+000	1.676900e+000	1.610713e-006	4.250169e-003	8.022110e-005	1.610713e-006	3.131659e-008
1.708241	1.692131e+000	1.692131e+000	4.119424e-007	2.504051e-003	5.088923e-005	4.119424e-007	5.901183e-008
1.727876	1.706603e+000	1.706603e+000	3.108624e-015	2.220446e-015	2.886580e-015	3.108624e-015	2.886580e-015
1.747511	1.720296e+000	1.720295e+000	9.868163e-007	2.931163e-003	5.182339e-005	9.868163e-007	4.347253e-008
1.767146	1.733191e+000	1.733188e+000	2.613465e-006	5.063623e-003	8.443457e-005	2.613465e-006	9.921343e-008
1.786781	1.745267e+000	1.745263e+000	3.897516e-006	6.377473e-003	7.792558e-005	3.897516e-006	8.666580e-008
1.806416	1.756504e+000	1.756500e+000	4.333376e-006	6.853282e-003	1.286532e-005	4.333376e-006	5.532675e-008
1.826051	1.766885e+000	1.766881e+000	3.653869e-006	6.471857e-003	5.437680e-005	3.653869e-006	5.801321e-008
1.845686	1.776390e+000	1.776388e+000	2.187866e-006	5.214602e-003	6.683532e-005	2.187866e-006	1.194048e-007
1.865321	1.785001e+000	1.785000e+000	6.218675e-007	3.063276e-003	4.274925e-005	6.218675e-007	8.392124e-008
